Cta_Contable,Año,Mes,Fecha,Tipo_Comp,Num_Comp,Glosa,Primer_Analisis,Referencia,Debito,Credito,Num_Referencia
4101010-000,2023,5,2023-05-23T00:00:00-04:00,CIN,1211,"Perno anclaje 3/8"" x 2 3/4""",P-1715,I15410044,24400,0,51361
4101010-000,2023,5,2023-05-23T00:00:00-04:00,CIN,1211,"Perno hex 3/8"" x 1 1/4"" Zincado",P-1715,I15410085,18600,0,51361
4101010-000,2023,5,2023-05-23T00:00:00-04:00,CIN,1211,"Tuerca hexagonal zincada 3/8""",P-1715,I17440492,6400,0,51361
4101010-000,2023,5,2023-05-23T00:00:00-04:00,CIN,1215,Sierra Copa 114mm,P-1715,I15410369,37134,0,51365
4101010-000,2023,5,2023-05-23T00:00:00-04:00,CIN,1218,Rack Gabinete Mural 18U 600mm acceso fro,P-1721,C02032818,185714,0,51368
4101010-000,2023,5,2023-05-23T00:00:00-04:00,CIN,1219,"Monitor LED 32""",P-1721,S09242244,281442,0,51369
4101010-000,2023,5,2023-05-23T00:00:00-04:00,CIN,1224,Rack Gabinete Autosoportado 2100x800,P-1723,C02030396,2700000,0,51374
4101010-000,2023,5,2023-05-23T00:00:00-04:00,CIN,1226,Extensor Huawei Wifi - Lan Edge Ont Wa80,P-1692,C03062768,594960,0,51376
4101010-000,2023,5,2023-05-23T00:00:00-04:00,CIN,1227,Magnético Blindado N.c Vc-52m Vconn,P-1721,S11290723,12596,0,51377
4101010-000,2023,5,2023-05-23T00:00:00-04:00,CIN,1227,Bateria 12V 5amp,P-1721,T14390027,188280,0,51377
4101010-000,2023,5,2023-05-23T00:00:00-04:00,CIN,1228,"Tornillo volcanita 6 x 5/8"" Punta  Broca",P-1721,I17440306,1600,0,51378
4101010-000,2023,5,2023-05-23T00:00:00-04:00,CIN,1230,Rack Gabinete Mural 06U 600x450mm,P-1723,C02031044,585765,0,51380
4101010-000,2023,5,2023-05-23T00:00:00-04:00,CCO,1824,COSTOS DE PROYECTOS,P-1718,76833720-9,10924,0,31340
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CCO,1723,COSTOS DE PROYECTOS,P-PROYECTOS,77309829-8,25394,0,31402
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CCO,1744,COSTOS DE PROYECTOS,p-proyectos,10227298-6,11597,0,31409
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CCO,1713,COSTOS DE PROYECTOS,P-PROYECTOS,77309829-8,34527,0,31397
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CCO,1714,COSTOS DE PROYECTOS,P-PROYECTOS,77309829-8,0,25407,871
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CCO,1647,COSTOS DE PROYECTOS,P-1718,12501381-3,45977,0,31349
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1295,"Esparrago 3/8"" x 3000mm Zinc",P-1715,I15412357,97420,0,51387
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1298,Plancha Fe lisa 300x300x5mm (placa),P-1726,I15410422,169890,0,51390
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1299,Rack Gabinete Autosoportado 2100x800,P-1723,C02030396,0,2700000,51391
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1299,Rack Gabinete Mural 06U 600x450mm,P-1723,C02031044,0,585765,51391
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1300,Perfil cuadrado 30x30x2mm,P-1724,I15410611,20160,0,51392
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1302,SOPORTE MASTIL L ZINC+CPR ATORNILLABLE 3,P-1705,C06112917,5720,0,51394
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1302,Fibra Optica FO Monomodo 24F G657A2 LSZH,P-1705,C08732816,533250,0,51394
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1302,"Conduit galvanizado EMT 32 x3000mm (1"")",P-1705,T14371631,6659,0,51394
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1303,Fuente 220VAC/12VDC Aiphone PS-12S,P-1705,T14390176,39210,0,51395
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1304,Disco duro SATA 4 TB Purple,P-1705,S09241106,154698,0,51396
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1305,MUFA FO PLANA HOR 48F H012,P-1705,C02032948,459495,0,51397
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1308,"Cañeria Pintada Ø2""  SCH40 A53 UL/FM",P-1715,P08200869,34722,0,51400
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1308,"Cañeria Pintada Ø1 1/4"" SCH40 A53 UL/FM",P-1715,P08202610,20021,0,51400
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1308,"Codo 90° 4"" Ranurado UL A-536",P-1715,P08200561,15159,0,51400
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1308,"Codo 90° 2"" Ranurado UL A-536",P-1715,P08200120,15280,0,51400
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1308,"Tee 2"" Ranurada UL A536",P-1715,P08200293,5368,0,51400
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1308,"Tee Mecanica 6"" x 4"" ranurada UL",P-1715,P08200562,25500,0,51400
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1308,"Tee Mecanica 4"" x 1"" HI NPT A-536",P-1715,P08201635,10884,0,51400
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1308,"Union copla 6"" ranurada flexible",P-1715,P08200320,16551,0,51400
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1308,"Union copla 2"" ranurada flexible",P-1715,P08200316,34320,0,51400
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1308,"Union copla red 2"" x 1 1/4"" HI HI NPT 15",P-1715,P08202653,11808,0,51400
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1308,Abrazadera p/Soporte antisismico UL FM 4,P-1715,P08200572,126264,0,51400
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1308,"Manometro Seco 0-14 Bar 4"" 300 lb UL/FM",P-1715,P08210960,19833,0,51400
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1308,"Valvula bola de 3 vias 1/4""",P-1715,P08211513,18015,0,51400
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1308,"Valvula Bola 1 1/4"" NPT HI HI",P-1715,P08210543,40752,0,51400
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1308,"Cañeria Pintada Ø1"" SCH40 A53 UL/FM",P-1715,P08200080,27954,0,51400
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1310,Central Incendio EST VS4,P-1726,P07121526,472604,0,51402
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1310,Fuente 220VAC/12VDC 4A c/ cargador de ba,P-1726,T14390173,20170,0,51402
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1311,Adaptador Línea Duox Fermax F03255,P-1680,C04082101,5652,0,51403
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1311,Alimentador+Filtro DIN10 24VDC-2.5A Ferm,P-1680,C04082157,403072,0,51403
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1311,Placa City S1 CP101 Duox Plus Fermax F40,P-1680,C04082149,131924,0,51403
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1312,Cinta Aisladora 3M Temflex 1500,P-1680,I16430107,5370,0,51404
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1312,Cinta Permace 3/4,P-1680,I16430109,3228,0,51404
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1312,Amarras plasticas 200mm,P-1680,I16430010,6000,0,51404
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1312,"Tornillo roscalata 6 x 2""",P-1680,I17440302,4500,0,51404
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1313,Fijación lateral de 300mm para mastil de,P-1680,C06112842,5620,0,51405
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1313,Fibra Optica FO Monomodo 24F G657A2 LSZH,P-1680,C08732816,1066500,0,51405
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1313,"Perno anclaje 3/8"" x 3 3/4""",P-1680,I17440163,6100,0,51405
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1313,"Tornillo Framer 7 x 7/16"" Negro",P-1680,I17440300,4000,0,51405
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1313,Broca SDS concreto 6mm,P-1680,I17440037,1092,0,51405
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1313,Broca SDS concreto 10mm,P-1680,I17440479,1708,0,51405
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1313,Broca SDS concreto 13mm,P-1680,I17440480,3450,0,51405
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1313,Transformador 220VAC/16VAC 3A,P-1680,T14392352,8774,0,51405
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1313,Bateria 12V 7amp,P-1680,T14390028,8700,0,51405
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1313,Bateria 12V 7amp,P-1680,T14390028,8700,0,51405
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1313,Cable cordon 3 x 0.75mm,P-1680,T14381576,26850,0,51405
4101010-000,2023,5,2023-05-24T00:00:00-04:00,CIN,1313,Rack Gabinete mural de 12 U,P-1680,C02031201,137424,0,51405
4101010-000,2023,5,2023-05-25T00:00:00-04:00,CIN,1315,Perfil angulo laminado 50x50x5mm,P-1715,I15412773,459980,0,51407
4101010-000,2023,5,2023-05-25T00:00:00-04:00,CIN,1316,Bordado Schutz Paqueño,15314868-6,O19501077,158270,0,51408
4101010-000,2023,5,2023-05-25T00:00:00-04:00,CIN,1316,Bordado Schutz Grande,15314868-6,O19501077,165300,0,51408
4101010-000,2023,5,2023-05-25T00:00:00-04:00,CIN,1318,Derivador tap 4 sal 8 dB 5-1200MHz alambrica,P-1672,C08712808,268947,0,51410
4101010-000,2023,5,2023-05-25T00:00:00-04:00,CIN,1319,DERIVADOR 5-1200MHZ RIT ALAMBRICA 4D 8DB 457103,P-1672,C08712948,0,281043,51411
4101010-000,2023,5,2023-05-25T00:00:00-04:00,CIN,1321,Aceite lubricante para roscadora,P-1715,I15410125,32083,0,51413
4101010-000,2023,5,2023-05-25T00:00:00-04:00,CIN,1321,Set paños de limpieza,P-1715,I17440550,4750,0,51413
4101010-000,2023,5,2023-05-25T00:00:00-04:00,CIN,1322,Alimentador+Filtro DIN10 24VDC-2.5A Ferm,P-1680,C04082157,306264,0,51415
4101010-000,2023,5,2023-05-25T00:00:00-04:00,CIN,1322,Regenerador Dual Duox Plus 1S Fermax F03,P-1680,C04082158,806792,0,51415
4101010-000,2023,5,2023-05-25T00:00:00-04:00,CIN,1322,Adaptador Línea Duox Fermax F03255,P-1680,C04082101,38738,0,51415
4101010-000,2023,5,2023-05-25T00:00:00-04:00,CIN,1324,Telefono Veo Duox Plus Fermax F03444,P-1686,C04082152,357236,0,51417
4101010-000,2023,5,2023-05-26T00:00:00-04:00,CIN,1410,Arriendo Maquina Niplera,P-1715,O19502485,45977,0,51422
4101010-000,2023,5,2023-05-26T00:00:00-04:00,CIN,1412,Amplificador  Rit Alambrica MICROKOM P10343,P-1672,C08732942,611888,0,51424
4101010-000,2023,5,2023-05-26T00:00:00-04:00,CCO,1825,COSTOS DE PROYECTOS,P-PROYECTOS,96792430-K,56119,0,31406
4101010-000,2023,5,2023-05-26T00:00:00-04:00,CCO,1826,COSTOS DE PROYECTOS,P-1718,78518070-4,33446,0,31403
4101010-000,2023,5,2023-05-26T00:00:00-04:00,AJC,1766,COSTOS DE PROYECTOS,P-PROYECTOS,15314868-6,0,158270,
4101010-000,2023,5,2023-05-26T00:00:00-04:00,AJC,1766,COSTOS DE PROYECTOS,P-PROYECTOS,15314868-6,0,165300,
4101010-000,2023,5,2023-05-26T00:00:00-04:00,AJC,1766,COSTOS DE PROYECTOS,P-PROYECTOS,15314868-6,158270,0,
4101010-000,2023,5,2023-05-26T00:00:00-04:00,AJC,1766,COSTOS DE PROYECTOS,P-PROYECTOS,15314868-6,165300,0,
4101010-000,2023,5,2023-05-27T00:00:00-04:00,CCO,1633,COSTOS DE PROYECTOS,P-1718,76134941-4,21471,0,31337
4101010-000,2023,5,2023-05-28T00:00:00-04:00,CCO,1827,COSTOS DE PROYECTOS,P-1718,76134941-4,13642,0,31336
4101010-000,2023,5,2023-05-28T00:00:00-04:00,CCO,1827,COSTOS DE PROYECTOS,P-1718,76134941-4,541,0,31336
4101010-000,2023,5,2023-05-29T00:00:00-04:00,AJC,1684,COSTOS DE PROYECTOS,P-1709,PASAJE STGO-CONCE,16800,0,
4101010-000,2023,5,2023-05-29T00:00:00-04:00,AJC,1684,COSTOS DE PROYECTOS,P-1709,PASAJE CONCE-STGO,17000,0,
4101010-000,2023,5,2023-05-29T00:00:00-04:00,AJC,1684,COSTOS DE PROYECTOS,P-1709,COLACION,14978,0,
4101010-000,2023,5,2023-05-29T00:00:00-04:00,AJC,1684,COSTOS DE PROYECTOS,P-1709,COLACION,11650,0,
4101010-000,2023,5,2023-05-29T00:00:00-04:00,AJC,1684,COSTOS DE PROYECTOS,P-1709,COLACION,5500,0,
4101010-000,2023,5,2023-05-29T00:00:00-04:00,AJC,1684,COSTOS DE PROYECTOS,P-1709,SERV HIGIENICO (BAÑO),500,0,
4101010-000,2023,5,2023-05-29T00:00:00-04:00,AJC,1684,COSTOS DE PROYECTOS,P-1709,COLACION,4000,0,
4101010-000,2023,5,2023-05-29T00:00:00-04:00,CIN,1488,"Conduit galvanizado EMT 20 x3000mm (1/2""",P-1716,T14370122,102000,0,51427
4101010-000,2023,5,2023-05-30T00:00:00-04:00,CIN,1492,"Strap 2"" x 1"" 150# NPT UL/FM",P-1704,P08200274,323250,0,51431
4101010-000,2023,5,2023-05-30T00:00:00-04:00,CIN,1505,"Conduit Flexible 20mm Metalico con PVC (1/2"") libre de halogeno",P-1700,T14372794,38040,0,51432
4101010-000,2023,5,2023-05-30T00:00:00-04:00,AJC,1831,COSTOS DE PROYECTOS,P-1718,LAVADO CAMIOMETA RGRH77,3800,0,
4101010-000,2023,5,2023-05-30T00:00:00-04:00,AJC,1831,COSTOS DE PROYECTOS,P-1718,CARGA BIP,2000,0,
4101010-000,2023,5,2023-05-30T00:00:00-04:00,AJC,1831,COSTOS DE PROYECTOS,P-1718,UBER TRASL X CAM EN MANTENCION,7510,0,
4101010-000,2023,5,2023-05-30T00:00:00-04:00,AJC,1831,COSTOS DE PROYECTOS,P-1718,UBER TRALADO X CAM EN MANTENCION,8520,0,
4101010-000,2023,5,2023-05-30T00:00:00-04:00,AJC,1831,COSTOS DE PROYECTOS,P-1718,ESTACIONAMIENTO,990,0,
4101010-000,2023,5,2023-05-30T00:00:00-04:00,AJC,1831,COSTOS DE PROYECTOS,P-1718,ESTACIONAMIENTO,500,0,
4101010-000,2023,5,2023-05-30T00:00:00-04:00,AJC,1831,COSTOS DE PROYECTOS,P-1718,ESTACIONAMIENTO,530,0,
4101010-000,2023,5,2023-05-30T00:00:00-04:00,CCO,1720,COSTOS DE PROYECTOS,P-1718,11909412-7,10000,0,31400
4101010-000,2023,5,2023-05-31T00:00:00-04:00,CCO,1716,COSTOS DE PROYECTOS,P-PROYECTOS,76622843-7,15361,0,31398
4101010-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1832,COSTOS DE PROYECTOS,P-1718,PASAJE IDA VUELTA A VIÑA,11400,0,
4101010-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1832,COSTOS DE PROYECTOS,P-1718,PASAJE OBRA VIÑA PARK,450,0,
4101010-000,2023,5,2023-05-31T00:00:00-04:00,AJC,1832,COSTOS DE PROYECTOS,P-1718,PASAJE TERMINAL BUSES,450,0,
4101010-000,2023,5,2023-05-31T00:00:00-04:00,CIN,1589,Plato Protector p/ Sprinkler 3/4,P-1704,P08172011,154000,0,51433
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,8,Cable UTP CAT5E unifilar interior Trimer,P-1717,T14380059,46055,0,51445
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,8,Cable PE 0.9 x 2,P-1717,T14380056,21800,0,51445
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,8,Cable paralelo 2x24 Cafe,P-1717,T14380190,7900,0,51445
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,8,Centralita Bosch DS3MX,P-1717,S11280105,45192,0,51445
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,8,"Magnetico Embutido 1/4"" Blanco",P-1717,S11290198,1500,0,51445
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,8,"Magnetico Sobrepuesto 7/8"" Cafe",P-1717,S11290200,10488,0,51445
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,8,"Tornillo Volcanita 6 x 1""",P-1717,I17440301,900,0,51445
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,8,"Tornillo Framer 7 x 7/16"" Negro",P-1717,I17440300,800,0,51445
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,8,Cinta Aisladora 3M Temflex 1500,P-1717,I16430107,537,0,51445
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,8,Cinta Permace 3/4,P-1717,I16430109,538,0,51445
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,8,Telefono Ilof Duox Plus Fermax F03450,P-1717,C04082153,46436,0,51445
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,9,Detector térmico simplex 4098-9733,P-1682,P07142940,0,23802,51446
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,9,Sensor Humo Fotoelectrico Simplex 4098-9714,P-1682,P07122493,0,14986,51446
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,11,Bases sensor Simplex 4098-9792,P-1697,P07141441,52527,0,51448
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,11,Detector térmico simplex 4098-9733,P-1697,P07142940,23802,0,51448
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,11,Sensor Humo Fotoelectrico Simplex 4098-9,P-1697,P07122493,14986,0,51448
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,11,Modulo de monitoreo Simplex modelo 4090-,P-1697,P07122140,16707,0,51448
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,11,Conector Conico F RG6 para crimpar,P-1697,S09242300,66200,0,51448
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,11,Cable Cordon 3x1.5mm,P-1697,T14380049,32875,0,51448
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,11,Enchufe macho volante 220V 10A,P-1697,I16430909,6660,0,51448
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,11,Enchufe hembra volante 220v 10a,P-1697,T14400828,10656,0,51448
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,11,Anunciador Remoto 4007 ES Simplex 4606-9,P-1697,P07122157,275713,0,51448
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,11,Gabinete para anunciador remoto para Sim,P-1697,T14393126,58782,0,51448
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,11,Detector de Gas Sentek GD-518,P-1697,P07141079,18487,0,51448
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,11,Fuente 220VAC/12VDC 10A Switching,P-1697,T14390362,9990,0,51448
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,11,Gabinete para Fuente Poder,P-1697,T14392307,7600,0,51448
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,11,4007-9803 Módulo Tarjeta Expansora de 75,P-1697,P07123462,54194,0,51448
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,12,Modulo de rele c/supervisión Simplex Mod,P-1697,P07123241,55194,0,51449
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,12,Cinta Permace 3/4,P-1697,I16430109,4304,0,51449
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,14,"Sensor de flujo 2"" UL-FM",P-1716,P08200566,208038,0,51451
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,15,Conduit Flexible 25mm Metalico con PVC (,P-1680,T14370735,33000,0,51452
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,15,Conector recto 25mm p/ flexible metalico,P-1680,T14370737,72090,0,51452
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,15,Amarras plasticas 300mm,P-1680,I16431048,25500,0,51452
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,15,Amarras plasticas 200 con banderilla,P-1680,I16431561,14000,0,51452
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,15,Cinta Aisladora 3M Temflex 1500,P-1680,I16430107,3222,0,51452
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,15,Cinta Permace 3/4,P-1680,I16430109,2690,0,51452
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,15,Cinta Aisladora 3M Temflex 1500,P-1680,I16430107,3222,0,51452
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,15,Cinta Aisladora 3M Temflex 1500,P-1680,I16430107,3222,0,51452
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,17,"Sprinkler SC SR K8.1 bronce 68 pen 3/4""",P-1704,P08171683,993960,0,51454
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,18,"Sprinkler SC SR K8.1 bronce 68 pen 3/4""",P-1704,P08171683,135540,0,51455
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,18,Canastillo protector rojo Sprinkler Pen,P-1704,P08171866,243540,0,51455
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,20,Arriendo Brazo Articulado 15 mts.,P-1704,O19502517,2100920,0,51457
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,21,Fuente 220VAC/12VDC 10A Switching,P-1723,T14390362,49950,0,51458
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,21,Gabinete para Fuente Poder,P-1723,T14392307,76000,0,51458
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,21,REPARTIDOR 5-1218 MHZ RIT ALAMBRICA 2D 4,P-1723,C08712924,948464,0,51458
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,21,Mezclador PAU con Distribuidor F 4 salid,P-1723,C08712674,799000,0,51458
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,21,Cable paralelo 2x18 Negro/Rojo,P-1723,T14381073,68000,0,51458
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,21,Roseta FTTH Plana c/guia SC/APC,P-1723,C08712545,939054,0,51458
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,21,Conector Conico F RG6 para crimpar,P-1723,S09242300,331000,0,51458
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,21,Carga 75 ohm terminal F con bloqueo de D,P-1723,C06112034,147126,0,51458
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,21,Fibra Optica FO Monomodo 2F G652D 3 port,P-1723,C08712455,532000,0,51458
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,22,Fibra Optica FO Monomodo 2F G652D 3 port,P-1707,C08712455,266000,0,51459
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,23,Flete,P-1704,O19500966,500000,0,51460
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,24,Arriendo Brazo Articulado 15 mts.,P-1716,O19502517,1050460,0,51461
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,26,"Union copla red 10"" x 8"" RAN RAN UL/FM",P-1726,P08201572,18849,0,51463
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,27,DERIVADOR 5-1200 MHZ RIT ALAMBRICA 4D 14,P-1723,C08712954,162108,0,51464
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,27,DERIVADOR 5-1200MHZ RIT ALAMBRICA 4D 11D,P-1723,C08712951,76842,0,51464
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,27,Zapatilla PDU rackeable 10A 5113 12CH,P-1723,C02030525,233694,0,51464
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,27,DERIVADOR 5-2400 MHZ RIT INALAMBRICA 4D,P-1723,C08712976,218250,0,51464
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,27,Derivador tap 4 sal 24dB 5-2400 interior,P-1723,C08713524,9700,0,51464
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,27,Bandeja simple para rack,P-1723,C02030694,83556,0,51464
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,27,CENTRAL CONFIGURABLE AVANTX Chile BI + V,P-1723,C08732999,1500120,0,51464
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,27,Amplificador Rit Inalambrica Minikom 2E/,P-1723,C08732742,1880070,0,51464
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,27,AMPLIFICADOR  RIT ALAMBRICA MICROKOM,P-1723,C08732942,2294580,0,51464
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,27,Zapatilla PDU rackeable 10A 5113 12CH,P-1723,C02030525,129830,0,51464
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,27,Protector de empalme tubular fusion 60mm,P-1723,C02032554,27318,0,51464
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,27,Copla adaptadora SM SC-APC con shutter (,P-1723,C02032826,516810,0,51464
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,27,DERIVADOR 5-1218 MHZ RIT ALAMBRICA 4D 17,P-1723,C08713678,213800,0,51464
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,28,Derivador tap 4 sal 16dB 5-2400MHz inala,P-1699,C08712063,29172,0,51465
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,28,DERIVADOR 5-2400 MHZ RIT INALAMBRICA 4D,P-1699,C08712976,38800,0,51465
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,28,DERIVADOR 5-1200 MHZ RIT ALAMBRICA 4D 14,P-1699,C08712954,51192,0,51465
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,28,DERIVADOR 5-1200MHZ RIT ALAMBRICA 4D 11D,P-1699,C08712951,34152,0,51465
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,28,Protector de empalme tubular fusion 60mm,P-1699,C02032554,5800,0,51465
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,28,MUFA FO PLANA HOR 48F H012,P-1699,C02032948,306330,0,51465
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,28,Copla adaptadora SM SC-APC con shutter (,P-1699,C02032826,67620,0,51465
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,29,Conversor Display a Hdmi,P-1697,S09240425,11514,0,51466
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,30,"Tornillo volcanita 6 x 5/8"" Punta  Broca",P-1699,I17440306,3200,0,51467
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,30,Vaselina Vegetal,P-1699,I17452714,19614,0,51467
4101010-000,2023,6,2023-06-01T00:00:00-04:00,CIN,31,Conversor Display a Hdmi,P-1721,S09240425,11514,0,51468
