CODIGO_PROYECTO,PARTIDA_PRESUPUESTARIA,PRODUCTO,UNIDAD,CANTIDAD,COSTO_UNITARIO,COSTO_TOTAL
P-1641,1001,"CCTV-Camara HD720p IR 40mt, varifocal 2,8-12 mm IK10  Hikvision DS-2CE56C0T-VPIR3F",,44,22460,988240
P-1641,1002,CCTV-Camara PTZ HD 720p IP66 23X Hikvision DS-2AE4123T-A,,3,166635,499905
P-1641,1003,"CCTV-Camara mini Domo HD ascensor 2,8 mm  Hikvision DS-2CE56C0T-IRM",,2,9418,18836
P-1641,1004,CCTV-Joystick  Hikvision DS-1006KI,,1,144900,144900
P-1641,1005,CCTV-DVR 16 CH HD Hikvision DS-7216HGHI-F2,,4,72450,289800
P-1641,1006,CCTV-Disco Duro WD 2TB,,4,57960,231840
P-1641,1007,"""CCTV-Monitor HD  32""""""",,4,190000,760000
P-1641,1008,CCTV-Cableado  utp,,1700,190,323000
P-1641,1009,CCTV-Cableado de ascensor,,100,410,41000
P-1641,1010,CCTV-PC,,1,460000,460000
P-1641,1011,CCTV-Otros materiales,Gl,1,263025,263025
P-1641,1012,Alarma de Robo e Intrusion-Mini Central  BOSCH DS3MX,,3,14800,44400
P-1641,1013,Alarma de Robo e Intrusion-Sensor Magnetico  embutido,,61,1500,91500
P-1641,1014,Alarma de Robo e Intrusion-Rayo Infrarrojo  360,,63,18000,1134000
P-1641,1015,Alarma de Robo e Intrusion-Central de Intrusion Honeywell VISTA-128BPT,,1,157320,157320
P-1641,1016,Alarma de Robo e Intrusion-Teclado Honeywell 6280W,,1,49680,49680
P-1641,1017,Alarma de Robo e Intrusion-Expansora Honeywell 4208SN,,10,20700,207000
P-1641,1018,Alarma de Robo e Intrusion-Fuente de poder  VDC,,4,28000,112000
P-1641,1019,Alarma de Robo e Intrusion-Cableado,,1950,200,390000
P-1641,1020,Alarma de Robo e Intrusion-Otros materiales,Gl,1,131154,131154
P-1641,1021,Alarma deteccion de Incendio-Sensor de Humo  Hochiki ALV-N,,116,26496,3073536
P-1641,1022,Alarma deteccion de Incendio-Sensor de T°  UL,,15,29394,440910
P-1641,1023,Alarma deteccion de Incendio-Pulsador manual de incendio (metalica) Hochiki DCP-AMS,,19,35190,668610
P-1641,1024,Alarma deteccion de Incendio-Modulo de Control Hochiki R2M,,12,37260,447120
P-1641,1025,Alarma deteccion de Incendio-Modulo de Monitoreo  Hochiki DIMM,,2,38088,76176
P-1641,1026,Alarma deteccion de Incendio-Central de Incendio Hochiki FIRENET2127,,1,745200,745200
P-1641,1027,Alarma deteccion de Incendio-Teclado central,,1,207000,207000
P-1641,1028,Alarma deteccion de Incendio-Sirena Con estrobo GE UL,,2,23000,46000
P-1641,1029,Alarma deteccion de Incendio-Luz estrboscopica GE UL,,21,13600,285600
P-1641,1030,Alarma deteccion de Incendio-Parlante audioevacuacion,,27,9700,261900
P-1641,1031,Alarma deteccion de Incendio-Central de Audioevacuacion,,1,1061993,1061993
P-1641,1032,Alarma deteccion de Incendio-Cableado Incendio  AWG,,2400,185,444000
P-1641,1033,Alarma deteccion de Incendio-Cableado  Audioevacuacion,,600,190,114000
P-1641,1034,Alarma deteccion de Incendio-Extintor PQS  6kg,,44,12000,528000
P-1641,1035,Alarma deteccion de Incendio-Extintor CO2  5kg,,11,35000,385000
P-1641,1036,Alarma deteccion de Incendio-Otros materiales,Gl,1,527103,527103
P-1641,1037,Control de Acceso-Lector de proximidad ZKTeco KR600,,4,28000,112000
P-1641,1038,Control de Acceso-controladora ZKTeco INBIO260,,2,140000,280000
P-1641,1039,Control de Acceso-Pulsador de salida,,4,5000,20000
P-1641,1040,Control de Acceso-destrabador electrico,,8,35000,280000
P-1641,1041,Control de Acceso-cableado,,500,200,100000
P-1641,1042,Control de Acceso-Tarjeta proximidad,,400,1300,520000
P-1641,1043,Control de Acceso-PC CCAA,,1,420000,420000
P-1641,1044,Control de Acceso-Otros materiales,Gl,1,103920,103920
P-1641,1045,Gastos Operacionales Directos-Fletes y traslados,,3,200000,600000
P-1641,1046,Gastos Operacionales Directos-Alojamiento,,3,500000,1500000
P-1641,1047,Gastos Operacionales Directos-Movilización,,3,450000,1350000
P-1641,1048,Gastos Operacionales Directos-Pasajes,,3,504000,1512000
P-1641,1049,Gastos Operacionales Directos-Alimentación,,3,400000,1200000
P-1641,1050,Gastos Operacionales Directos-Planos as built y manuales,,1,200000,200000
P-1641,1051,Gastos Operacionales Directos-Capacitacion en terreno,,1,450000,450000
P-1641,1052,Gastos Operacionales Directos-Profesional de terreno,,1,1300000,1300000
P-1641,1053,Gastos Operacionales Directos-Otros materiales,Gl,1,486720,486720
P-1641,1054, Sistema Integracion -Software de integracion (especialidades)  C4,,1,1490400,1490400
P-1641,1055, Sistema Integracion -Interface por central a C4 Deteccion de incendio,,1,521640,521640
P-1641,1056, Sistema Integracion -Interface por central a C4 CCTV,,4,289800,1159200
P-1641,1057, Sistema Integracion -Interface por central a C4 Alarma Robo e intrusion,,1,173880,173880
P-1641,1058, Sistema Integracion -Interface por central a C4 Control de Acceso,,2,49680,99360
P-1641,1059, Sistema Integracion -Comunicación IP/232,,8,90000,720000
P-1641,1060, Sistema Integracion -Otros materiales,Gl,1,249869,249869
P-1641,1061,MANO DE OBRA,Gl,1,3473560,3473560
P-1641,1062,SUPERVISION,Gl,1,657160,657160
P-1641,1063,AD CAMARA- camara bullet ext,2,30000,60000,
P-1641,1064,AD CAMARA- cableado,400,190,76000,
P-1641,1065,AD CAMARA- ot mat,1,14600,14600,
P-1641,1066,AD-CAMARA M.O.,1,96200,96200,
P-1641,1067,AD-Gabinete PQS,1,26000,26000,
P-1641,1068,AD-Gabinete CO2,1,32000,32000,
P-1642,1001,CCTV-DVR 16 canales HDCVI Hikvision DS-7216HGHI-F1,,1,54522,54522
P-1642,1002,CCTV-Cámara Bullet Hikvision DS-2CE16C0T-VFIR3F,,16,18873,301968
P-1642,1003,CCTV-Balun,,16,2097,33552
P-1642,1004,CCTV-Fuente cámara,,4,25000,100000
P-1642,1005,"""CCTV-Monitor 21""""  """,,1,70000,70000
P-1642,1006,CCTV-Disco Duro 6T,,1,122325,122325
P-1642,1007,CCTV-Cableado,,800,150,120000
P-1642,1008,CCTV-Cableado Vertical,,30,500,15000
P-1642,1009,CCTV-Otros materiales,Gl,1,57216,57216
P-1642,1010,Citof-Citófono Aiphone GT-1D,,45,11513,518085
P-1642,1011,Citof-Central Aiphone GT-MKB,,1,203524,203524
P-1642,1012,Citof-Fuente Aiphone IQ-PS/2420S,,2,50740,101480
P-1642,1013,Citof-Unidad de control Bus Aiphone IN-000GT/BC,,1,22599,22599
P-1642,1014,Citof-Cableado Aiphone,,1300,154,200200
P-1642,1015,Citof-Cableado Vertical,,50,166,8300
P-1642,1016,Citof-Otros materiales,Gl,1,73747,73747
P-1642,1017,Alarma-Central Robo e intrusión DSC HS2064PCBSPA,,1,36550,36550
P-1642,1018,Alarma-Teclado Alarma DSC HS2LCD,,1,47515,47515
P-1642,1019,Alarma-Expansor de Zona DSC HSM2108,,6,15725,94350
P-1642,1020,Alarma-Centralita Bosch DS3MX,,45,14600,657000
P-1642,1021,Alarma-Fuente de poder,,1,70000,70000
P-1642,1022,Alarma-Sensor Magnético Sobrepuesto  UL,,48,890,42720
P-1642,1023,Alarma-Sensor Magnético Embutido  UL,,45,990,44550
P-1642,1024,Alarma-Cableado,,2000,150,300000
P-1642,1025,Alarma-Cableado Vertical,,50,500,25000
P-1642,1026,Alarma-Otros materiales,Gl,1,92238,92238
P-1642,1027,Detec-Central Detección DSC HS2064PCBSPA,,1,36550,36550
P-1642,1028,Detec-Teclado Alarma DSC HS2LCD,,1,47515,47515
P-1642,1029,Detec-Expansor de Zona DSC HSM2108,,5,15725,78625
P-1642,1030,Detec-Sensor de Temperatura UL Numens HNC-310-HL,,19,7810,148390
P-1642,1031,Detec-Sensor de Humo UL Numens SNC-300-SR,,41,8500,348500
P-1642,1032,Detec-Fuente poder,,1,70000,70000
P-1642,1033,Detec-Palanca de Alarma acción doble Bosch FMM-100DATK,,10,23000,230000
P-1642,1034,Detec-Sirena Estroboscópica Est G1-HDVM,,14,25500,357000
P-1642,1035,Detec-Sensor de Gas BestKey GD-518NR,,1,21850,21850
P-1642,1036,Detec-Cableado,,1200,150,180000
P-1642,1037,Detec-Cableado Vertical,,50,500,25000
P-1642,1038,Detec-Modulo de relé DSC HSM2204,,1,41565,41565
P-1642,1039,Detec-Otros materiales,Gl,1,110950,110950
P-1642,1040,Porteros-Central Portería Aiphone Lef 5,,1,59268,59268
P-1642,1041,Porteros-Portero de entrada Aiphone Le-da,,5,20467,102335
P-1642,1042,Porteros-Fuente para Central Aiphone PS/12,,1,27289,27289
P-1642,1043,Porteros-Cableado Porteros,,300,200,60000
P-1642,1044,Porteros-Destrabador,,4,40000,160000
P-1642,1045,Porteros-Pulsador Puerta Metálico,,3,5969,17907
P-1642,1046,Porteros-Otros materiales,Gl,1,29876,29876
P-1642,1047,Autom-Kit Portón corredera BFT ICARO,,1,420100,420100
P-1642,1048,Autom-Baliza calle conectada a portón interior  220v,,1,15000,15000
P-1642,1049,Autom-Fotocelda,,1,15000,15000
P-1642,1050,Autom-Botón Conserjería,,1,3838,3838
P-1642,1051,Autom-Control remoto,,92,4500,414000
P-1642,1052,Autom-Receptor Control remoto,,1,15000,15000
P-1642,1053,Autom-Cable,,150,200,30000
P-1642,1054,Autom-Otros materiales,Gl,1,63906,63906
P-1642,1055,Cerco-Metro Lineal de Cerco  6 Hebras,,130,2500,325000
P-1642,1056,Cerco-Energizador con llave y teclado JVA JVA-Z14-TEC,,1,183700,183700
P-1642,1057,Cerco-Gabinete,,1,20000,20000
P-1642,1058,Cerco-Sirena c/baliza (incluye gabinete protección intemperie),,2,11000,22000
P-1642,1059,Cerco-Letreros Advertencia,,14,750,10500
P-1642,1060,Cerco-Batería  12V 7Ah,,1,10000,10000
P-1642,1061,Cerco-Inscripción SEC,,1,100000,100000
P-1642,1062,Cerco-Otros materiales,Gl,1,46984,46984
P-1642,1063,MANO DE OBRA,,1,2675470,2675470
P-1642,1064,SUPERVISION,,1,694176,694176
P-1642,1065,Conexión Citófonos Ascensores hasta Conserjería-Cableado,,200,350,70000
P-1642,1066,Conexión Citófonos Ascensores hasta Conserjería-Otros materiales,Gl,1,9800,9800
P-1642,1067,MANO DE OBRA,,1,89517,89517
P-1642,1068,SUPERVISION,,1,22321,22321
P-1642,1069,Citofonía-Citófono Aiphone GT-1D,,1,21045,21045
P-1642,1070,MANO DE OBRA,,1,8984,8984
P-1642,1071,SUPERVISION,,1,2240,2240
P-1642,1072,Cambio de ubicación Portero-Cableado,,25,230,5750
P-1642,1073,Cambio de ubicación Portero-Otros materiales,Gl,1,803,803
P-1642,1074,MANO DE OBRA,,1,20513,20513
P-1642,1075,SUPERVISION,,1,5115,5115
P-1642,1076,Alarma de Robo e Intrusión-Centralita Bosch DS3MX,,1,17850,17850
P-1642,1077,MANO DE OBRA,Gl,1,4582,4582
P-1642,1078,SUPERVISION,Gl,1,1142,1142
P-1643,1001,Detección de Incendio-Sensor de Hidrógeno,UNIDA,1,1208370,1208370
P-1643,1002,Detección de Incendio-Sistema Detección Lineal Opacidad,UNIDA,15,253050,3795750
P-1643,1003,Detección de Incendio-Palanca Direccionable Interior,UNIDA,9,50760,456840
P-1643,1004,Detección de Incendio-Sirena y Luz Estroboscópica Interior,UNIDA,9,23970,215730
P-1643,1005,Detección de Incendio-Módulo de Control Direccionable,UNIDA,2,32430,64860
P-1643,1006,Detección de Incendio-Módulo de Monitoreo Simple,UNIDA,26,30315,788190
P-1643,1007,Detección de Incendio-Fuente de Poder,UNIDA,5,179246,896230
P-1643,1008,Detección de Incendio-Baterías,UNIDA,10,8000,80000
P-1643,1009,Detección de Incendio-Cable Resistente Fuego FPLR,m,800,296,236800
P-1643,1010,Detección de Incendio-Otros materiales,Gl,1,348425,348425
P-1643,1011,"""Piping-Cañería 6"""" Sch 10  """,Tira,57,62390,3556230
P-1643,1012,"""Piping-Cañería 4"""" Sch 10  """,Tira,73,36329,2652017
P-1643,1013,"""Piping-Cañería 2 1/2"""" Sch 10  """,Tira,62,24080,1492960
P-1643,1014,"""Piping-Cañería 2"""" Sch 10  """,Tira,3,21832,65496
P-1643,1015,"""Piping-Cañería 1 1/2"""" Sch 10  """,Tira,2,17681,35362
P-1643,1016,"""Piping-Tee 6""""  """,UNIDA,7,7898,55286
P-1643,1017,"""Piping-Tee 4""""  """,UNIDA,3,3904,11712
P-1643,1018,"""Piping-Tee 2""""  """,UNIDA,17,1159,19703
P-1643,1019,"""Piping-Tee Red 8"""" x 6""""  """,UNIDA,1,22225,22225
P-1643,1020,"""Piping-Tee Red 6"""" x 4""""  """,UNIDA,1,19729,19729
P-1643,1021,"""Piping-Tee Mec 6"""" x  2 1/2""""  """,UNIDA,6,4700,28200
P-1643,1022,"""Piping-Tee Mec 4"""" x  2 1/2""""  """,UNIDA,16,3738,59808
P-1643,1023,"""Piping-Tee Mec 4"""" x 2""""  """,UNIDA,1,2701,2701
P-1643,1024,"""Piping-Tee Mec 4"""" x 1""""  """,UNIDA,1,2597,2597
P-1643,1025,"""Piping-Tee Mec 2"""" x 1 1/2""""  """,UNIDA,16,2650,42400
P-1643,1026,"""Piping-Codo 6"""" 90°  """,UNIDA,16,5436,86976
P-1643,1027,"""Piping-Codo 4"""" 90°  """,UNIDA,4,2487,9948
P-1643,1028,"""Piping-Codo 2 1/2"""" 90°  """,UNIDA,28,1347,37716
P-1643,1029,"""Piping-Codo 2"""" 90°  """,UNIDA,2,1113,2226
P-1643,1030,"""Piping-Copla 8""""   """,UNIDA,2,5014,10028
P-1643,1031,"""Piping-Copla 6""""   """,UNIDA,121,2887,349327
P-1643,1032,"""Piping-Copla 4""""   """,UNIDA,88,1762,155056
P-1643,1033,"""Piping-Copla 2 1/2""""   """,UNIDA,125,1100,137500
P-1643,1034,"""Piping-Reducción 2 1/2"""" x 2""""  """,UNIDA,4,670,2680
P-1643,1035,"""Piping-Reducción 4"""" x 2 1/2""""  """,UNIDA,16,2270,36320
P-1643,1036,"""Piping-Copla Red 2"""" x 1 1/2""""  """,UNIDA,16,1000,16000
P-1643,1037,"""Piping-Flange Ranurado 6""""  """,UNIDA,2,5679,11358
P-1643,1038,"""Piping-Tapa Ran 6""""  """,UNIDA,8,2800,22400
P-1643,1039,"""Piping-Tapa Ran 4""""  """,UNIDA,4,1086,4344
P-1643,1040,"""Piping-Colgador Tipo Pera 6""""  """,UNIDA,110,1250,137500
P-1643,1041,"""Piping-Colgador Tipo Pera 4""""  """,UNIDA,140,528,73920
P-1643,1042,"""Piping-Colgador Tipo Pera 2 1/2""""  """,UNIDA,52,350,18200
P-1643,1043,"""Piping-Soporte Longitudinal 6""""  """,UNIDA,58,11000,638000
P-1643,1044,"""Piping-Soporte Longitudinal 4""""  """,UNIDA,53,11000,583000
P-1643,1045,Piping-Soportes Verticales,UNIDA,141,11000,1551000
P-1643,1046,"""Piping-Espárragos 3/8""""  """,UNIDA,120,1600,192000
P-1643,1047,"""Piping-Pernos U 6""""  """,UNIDA,48,1684,80832
P-1643,1048,"""Piping-Pernos U 2 1/2""""  """,UNIDA,90,680,61200
P-1643,1049,Piping-Otros materiales,Gl,1,859877,859877
P-1643,1050,Gabinetes-Gabinetes Grifos Exteriores,UNIDA,3,115000,345000
P-1643,1051,"""Gabinetes-Mangueras 2 1/2"""" x 30 m  """,UNIDA,6,131500,789000
P-1643,1052,Gabinetes-Pitones,UNIDA,3,45000,135000
P-1643,1053,"""Gabinetes-Válvula Ángulo 2"""" HI Hi  """,UNIDA,16,38854,621664
P-1643,1054,"""Gabinetes-Válvula Ángulo 1 1/2"""" HI Hi  """,UNIDA,16,35000,560000
P-1643,1055,Gabinetes-Extintor PQS 6 Kg,UNIDA,32,13000,416000
P-1643,1056,Gabinetes-Gabinetes Pin Rack Interiores,UNIDA,16,74000,1184000
P-1643,1057,Gabinetes-Mangueras Pin Rack,UNIDA,16,180000,2880000
P-1643,1058,"""Gabinetes-Tapa Storz 2"""" + Cadena  P08201432""",UNIDA,16,5000,80000
P-1643,1059,"""Gabinetes-Tuerca Storz 2""""  P08202268""",UNIDA,16,15000,240000
P-1643,1060,Gabinetes-Otros materiales,Gl,1,507546,507546
P-1643,1061,"""Hidrantes Perimetrales-Válvula Angular 2 1/2""""  """,UNIDA,6,59013,354078
P-1643,1062,"""Hidrantes Perimetrales-Copla Storz 3""""   """,UNIDA,6,19353,116118
P-1643,1063,"""Hidrantes Perimetrales-Tapa Storz 3"""" + Cadena  """,UNIDA,6,8436,50616
P-1643,1064,"""Hidrantes Perimetrales-Abrazadera Omega 6""""  """,UNIDA,9,3810,34290
P-1643,1065,Hidrantes Perimetrales-Angulo 50 x 50 x 3 mm,UNIDA,3,10000,30000
P-1643,1066,Hidrantes Perimetrales-Otros materiales,Gl,1,40957,40957
P-1643,1067,Atraviesos HDPE-Cañería HDPE PN 16,m,16.7,23613,394337.1
P-1643,1068,Atraviesos HDPE-Codo 90° TFPE 100 PN 16,UNIDA,4,39275,157100
P-1643,1069,Atraviesos HDPE-Stub End TF PE PN 16,UNIDA,2,14369,28738
P-1643,1070,Atraviesos HDPE-Flange Volante,UNIDA,2,20971,41942
P-1643,1071,Atraviesos HDPE-Fusión HDPE,UNIDA,8,12000,96000
P-1643,1072,Atraviesos HDPE-Pernos,UNIDA,16,1300,20800
P-1643,1073,"""Atraviesos HDPE-Cañería 10"""" Sch Std (Recubrimiento)  """,m,12.4,45908,569259.2
P-1643,1074,Atraviesos HDPE-Soldadura Cañería,UNIDA,1,10000,10000
P-1643,1075,Atraviesos HDPE-Otros materiales,Gl,1,92272,92272
P-1643,1076,"""Riser-Sensor de Flujo 4"""" UL/FM  """,UNIDA,1,61865,61865
P-1643,1077,"""Riser-Manómetro Seco 3 1/2"""" UL/FM  """,UNIDA,1,5330,5330
P-1643,1078,"""Riser-Válvula Bola 2""""  """,UNIDA,2,19194,38388
P-1643,1079,Riser-Soporte Vertical,UNIDA,2,11000,22000
P-1643,1080,Riser-Soporte Manifold,UNIDA,2,22000,44000
P-1643,1081,"""Riser-Válvula Mariposa 6"""" Monitoreada  """,UNIDA,1,83000,83000
P-1643,1082,"""Riser-Válvula Mariposa 4"""" Monitoreada  """,UNIDA,1,55000,55000
P-1643,1083,"""Riser-Tapa Storz 2"""" + Cadena  """,UNIDA,1,5000,5000
P-1643,1084,"""Riser-Tuerca Storz 2""""  """,UNIDA,1,15000,15000
P-1643,1085,Riser-Otros materiales,Gl,1,23071,23071
P-1643,1086,Gastos Directos-Fletes,Gl,2,414667,829334
P-1643,1087,Gastos Directos-Movilización,Gl,2,450000,900000
P-1643,1088,Gastos Directos-Instalación de Faena,Gl,2,350000,700000
P-1643,1089,Gastos Directos-Equipo Administrativo,Gl,2,1500000,3000000
P-1643,1090,Gastos Directos-Otros materiales,Gl,1,380053,380053
P-1643,1091,MANO DE OBRA,,10540368,0,
P-1643,1092,,,2542375,0,
P-1643,2001,Deteccion de Incendio Oficinas-Sensor de HidrÃ³geno,UNIDA,1,1208370,1208370
P-1643,2002,Deteccion de Incendio Oficinas-Palanca Direccionable Interior,UNIDA,6,50760,304560
P-1643,2003,Deteccion de Incendio Oficinas-Sirena y Luz EstroboscÃ³pica Interior,UNIDA,6,23970,143820
P-1643,2004,Deteccion de Incendio Oficinas-MÃ³dulo de Monitoreo Simple,UNIDA,9,30315,272835
P-1643,2005,Deteccion de Incendio Oficinas-Fuente de Poder,UNIDA,1,179246,179246
P-1643,2006,Deteccion de Incendio Oficinas-BaterÃ­as,UNIDA,2,8000,16000
P-1643,2007,Deteccion de Incendio Oficinas-Cable Resistente Fuego FPLR,m,305,296,90280
P-1643,2008,Deteccion de Incendio Oficinas-Detector Humo Notifier FSP-851,UNIDA,33,28951,955383
P-1643,2009,Deteccion de Incendio Oficinas-Detector Temperatura Notifier FST-851,UNIDA,1,23565,23565
P-1643,2010,Deteccion de Incendio Oficinas-Base Detectores Notifier B501,UNIDA,34,4713,160242
P-1643,2011,Deteccion de Incendio Oficinas-Otros materiales,Gl,1,234800,234800
P-1643,2012,"""Piping Oficinas-Caneria 6"""" Sch 10  """,Tira,17,62390,1060630
P-1643,2013,"""Piping Oficinas-Caneria 4"""" Sch 10  """,Tira,1,36329,36329
P-1643,2014,"""Piping Oficinas-Caneria 2 1/2"""" Sch 10  """,Tira,28,24080,674240
P-1643,2015,"""Piping Oficinas-Caneria 2"""" Sch 10  """,Tira,3,21832,65496
P-1643,2016,"""Piping Oficinas-Caneria 1 1/4"""" Sch 40  """,Tira,2,15152,30304
P-1643,2017,"""Piping Oficinas-Caneria 1"""" Sch 40  """,Tira,17,11334,192678
P-1643,2018,"""Piping Oficinas-Tee 6""""  """,UNIDA,1,7898,7898
P-1643,2019,"""Piping Oficinas-Tee 2 1/2""""  """,UNIDA,3,1840,5520
P-1643,2020,"""Piping Oficinas-Tee 2""""  """,UNIDA,4,1148,4592
P-1643,2021,"""Piping Oficinas-Tee 1""""  """,UNIDA,5,839,4195
P-1643,2022,"""Piping Oficinas-Tee Mec 4"""" x  2 1/2""""  """,UNIDA,4,3738,14952
P-1643,2023,"""Piping Oficinas-Tee Mec 2 1/2"""" x  1 1/4""""  """,UNIDA,5,1274,6370
P-1643,2024,"""Piping Oficinas-Tee Mec 2 1/2"""" x 1""""  """,UNIDA,35,1070,37450
P-1643,2025,"""Piping Oficinas-Tee Mec 2"""" x 1""""  """,UNIDA,3,2597,7791
P-1643,2026,"""Piping Oficinas-Tee Mec 6"""" x 2""""  """,UNIDA,2,5900,11800
P-1643,2027,"""Piping Oficinas-Codo 6"""" 90Â°  """,UNIDA,10,5436,54360
P-1643,2028,"""Piping Oficinas-Codo 2 1/2"""" 90Â°  """,UNIDA,32,1441,46112
P-1643,2029,"""Piping Oficinas-Codo 2"""" 90Â°  """,UNIDA,5,1526,7630
P-1643,2030,"""Piping Oficinas-Codo 1 1/4"""" 90Â°  """,UNIDA,4,800,3200
P-1643,2031,"""Piping Oficinas-Codo 1""""  """,UNIDA,51,462,23562
P-1643,2032,"""Piping Oficinas-Copla 6""""   """,UNIDA,31,2945,91295
P-1643,2033,"""Piping Oficinas-Copla 4""""   """,UNIDA,4,1832,7328
P-1643,2034,"""Piping Oficinas-Copla 2 1/2""""   """,UNIDA,82,1221,100122
P-1643,2035,"""Piping Oficinas-Copla 2""""  """,UNIDA,13,945,12285
P-1643,2036,"""Piping Oficinas-Copla 1 1/4""""  """,UNIDA,2,700,1400
P-1643,2037,"""Piping Oficinas-Copla 1""""  """,UNIDA,4,528,2112
P-1643,2038,"""Piping Oficinas-Tapa Ran 4""""  """,UNIDA,2,1086,2172
P-1643,2039,"""Piping Oficinas-Tapa Ran 2 1/2""""  """,UNIDA,3,800,2400
P-1643,2040,"""Piping Oficinas-Tapa Ran 2""""  """,UNIDA,2,680,1360
P-1643,2041,"""Piping Oficinas-Colgador Tipo Pera 6""""  """,UNIDA,15,1250,18750
P-1643,2042,"""Piping Oficinas-Colgador Tipo Pera 2 1/2""""  """,UNIDA,27,440,11880
P-1643,2043,"""Piping Oficinas-Colgador Tipo Pera 1""""  """,UNIDA,43,190,8170
P-1643,2044,"""Piping Oficinas-Soporte Dos Vias 6""""  """,UNIDA,10,11000,110000
P-1643,2045,"""Piping Oficinas-Soporte Dos Vias 2 1/2""""  """,UNIDA,35,11000,385000
P-1643,2046,Piping Oficinas-Soportes Verticales,UNIDA,27,11000,297000
P-1643,2047,"""Piping Oficinas-Esparragos 3/8""""  """,UNIDA,32,1600,51200
P-1643,2048,"""Piping Oficinas-Pernos U 6""""  """,UNIDA,14,1684,23576
P-1643,2049,"""Piping Oficinas-Pernos U 2 1/2""""  """,UNIDA,18,680,12240
P-1643,2050,"""Piping Oficinas-Red 6"""" x 4""""  """,UNIDA,2,1900,3800
P-1643,2051,"""Piping Oficinas-Red 2 1/2"""" x 2""""  """,UNIDA,4,670,2680
P-1643,2052,"""Piping Oficinas-Red 2"""" x 1 1/4""""  """,UNIDA,4,980,3920
P-1643,2053,"""Piping Oficinas-Red 1 1/4"""" x 1""""  """,UNIDA,1,980,980
P-1643,2054,"""Piping Oficinas-Red 1"""" x 1/2""""  """,UNIDA,41,400,16400
P-1643,2055,"""Piping Oficinas-Strap 2"""" x 1""""  """,UNIDA,4,1300,5200
P-1643,2056,"""Piping Oficinas-Strap 2 1/2"""" x 1""""  """,UNIDA,10,1200,12000
P-1643,2057,"""Piping Oficinas-Strap 1 1/4"""" x 1""""  """,UNIDA,1,1200,1200
P-1643,2058,Piping Oficinas-Sprinkler Tipo 1,UNIDA,43,5000,215000
P-1643,2059,Piping Oficinas-Sprinkler Tipo 2,UNIDA,2,5000,10000
P-1643,2060,Piping Oficinas-Anillo Ornamental,UNIDA,41,900,36900
P-1643,2061,Piping Oficinas-Rejilla ProtecciÃ³n,UNIDA,1,700,700
P-1643,2062,Piping Oficinas-Gabinete Rociadores Repuesto,UNIDA,1,9789,9789
P-1643,2063,Piping Oficinas-Soporte en Costanera (Perfil L),UNIDA,8,11000,88000
P-1643,2064,Piping Oficinas-Perno Anclaje a Costaneras,UNIDA,16,1400,22400
P-1643,2065,Piping Oficinas-Escuadra Soporte a Muro,UNIDA,18,15500,279000
P-1643,2066,Piping Oficinas-Otros materiales,Gl,1,289895,289895
P-1643,2067,Gabinetes-Gabinete para Carretes,UNIDA,4,62174,248696
P-1643,2068,"""Gabinetes-Carrete Mangueras 1"""" x 30 m  """,UNIDA,4,65814,263256
P-1643,2069,"""Gabinetes-Valvula Angulo 2"""" HI Hi  """,UNIDA,6,38854,233124
P-1643,2070,"""Gabinetes-Valvula Angulo 1"""" HI Hi  """,UNIDA,4,35000,140000
P-1643,2071,Gabinetes-Extintor PQS 6 Kg,UNIDA,8,16900,135200
P-1643,2072,"""Gabinetes-Tapa Storz 2"""" + Cadena  P08201432""",UNIDA,6,5000,30000
P-1643,2073,"""Gabinetes-Tuerca Storz 2""""  P08202268""",UNIDA,6,15000,90000
